ISIN;TYPE;TRADE_DATE;MATURITY_DATE;NOTIONAL;FIXED_RATE;ISSUER;COMPANY;COUNTERPARTY;CF_TOTAL;CF_1Y;CF_2Y;CF_3Y;CF_4Y;CF_5Y;CF_10Y;CF_15Y;CF_20Y;CF_25Y;CF_30Y;CF_35Y;CF_40Y
VYKIB21D6M9A;Equity;17-08-22;;;;;Firmea;;;;;;;;;;;;;;
H19J8Z02181B;Deposit;13-12-21;20-11-23;19322;3,850183168;;;;250,9350649;250,9350649;0;0;0;0;0;0;0;0;0;0;0
082UY3MVOY28;Swap;10-02-23;18-01-46;38123;2,4479155;;;JPT;541,7161535;5,826532172;5,826532172;5,826532172;5,826532172;5,826532172;5,826532172;5,826532172;5,826532172;495,1038961;0;0;0
IZG5193M53U1;Deposit;20-12-21;18-12-23;44075;3,74321521;;;;572,4025974;572,4025974;0;0;0;0;0;0;0;0;0;0;0
2516BU187960;Equity;22-02-23;;;;;Offcesoft;;;;;;;;;;;;;;
Y7P2Z527O809;Sovereign Bond;30-11-20;11-01-26;46603;2,547402606;Germany;;;619,4789137;7,122573743;7,122573743;605,2337662;0;0;0;0;0;0;0;0;0
9N4NJ12316EW;Sovereign Bond;04-07-21;04-06-51;58603;2,088706008;Germany;;;841,6872756;8,956594834;8,956594834;8,956594834;8,956594834;8,956594834;8,956594834;8,956594834;8,956594834;8,956594834;761,0779221;0;0
G8CH1YK3689S;Corporate Bond;01-04-21;13-10-37;13642;2,336194936;Offcesoft;;;189,678689;2,084976311;2,084976311;2,084976311;2,084976311;2,084976311;2,084976311;177,1688312;0;0;0;0;0
3N25789685UP;Deposit;17-03-22;19-12-23;18716;2,729509147;;;;243,0649351;243,0649351;0;0;0;0;0;0;0;0;0;0;0
9515JT974Q10;SWAP;09-04-21;15-10-32;10647;1,719111081;;;CPL;146,4089033;1,627235213;1,627235213;1,627235213;1,627235213;1,627235213;138,2727273;0;0;0;0;0;0
SQB03930A77B;Sovereign Bond;16-10-21;08-10-51;56568;2,846366579;Italy;;;812,4595295;8,645575424;8,645575424;8,645575424;8,645575424;8,645575424;8,645575424;8,645575424;8,645575424;8,645575424;734,6493506;0;0
D99329R1U711;Swap;27-07-21;26-09-43;51013;1,83437436;;;CPL;724,8791055;7,796576494;7,796576494;7,796576494;7,796576494;7,796576494;7,796576494;7,796576494;7,796576494;662,5064935;0;0;0
JE73836708YB;CORPORATE_BOND;18-05-22;14-04-44;62181;2,051790232;Corporata;;;883,5729649;9,50343879;9,50343879;9,50343879;9,50343879;9,50343879;9,50343879;9,50343879;9,50343879;807,5454545;0;0;0
9KPNG9T47TI8;EQUITY;30-05-23;;;;;Offcesoft;;;;;;;;;;;;;;
21B12G0W8573;Equity;19-10-22;;;;;Firmea;;;;;;;;;;;;;;
08ZJ9LH55D6W;DEPOSIT;03-12-20;01-08-23;93455;3,394780387;;;;1213,701299;1213,701299;0;0;0;0;0;0;0;0;0;0;0
709DT587I1T2;EQUITY;04-05-21;;;;;Companero;;;;;;;;;;;;;;
9IS9BKP9XN03;EQUITY;18-01-23;;;;;Corporata;;;;;;;;;;;;;;
70U14UXWB2I1;Equity;20-12-22;;;;;Firmea;;;;;;;;;;;;;;
91I8O33V383R;Swap;02-03-21;17-09-30;92699;2,323979566;;;CPL;1274,721417;14,16766009;14,16766009;14,16766009;14,16766009;14,16766009;1203,883117;0;0;0;0;0;0
R5V276X8X517;Sovereign Bond;06-09-21;16-08-42;79323;3,377581891;Netherlands;;;1115,032197;12,12333792;12,12333792;12,12333792;12,12333792;12,12333792;12,12333792;12,12333792;1030,168831;0;0;0;0
Y85V7228PAJ5;Deposit;08-01-22;06-09-23;25757;1,704649085;;;;334,5064935;334,5064935;0;0;0;0;0;0;0;0;0;0;0
2BL354558W56;Swap;11-08-22;12-11-50;83928;1,791330409;;;CPL;1205,418318;12,82714351;12,82714351;12,82714351;12,82714351;12,82714351;12,82714351;12,82714351;12,82714351;12,82714351;1089,974026;0;0
98597U31Z7LJ;swap;05-11-20;18-07-28;22983;4,271233492;;;KLO;312,5309551;3,512608895;3,512608895;3,512608895;3,512608895;298,4805195;0;0;0;0;0;0;0
AX619AMFVV9M;Swap;04-02-23;30-11-38;98589;2,334357911;;;KLO;1385,851635;15,06785878;15,06785878;15,06785878;15,06785878;15,06785878;15,06785878;15,06785878;1280,376623;0;0;0;0
BZ7E14763GL2;Swap;30-04-22;02-07-43;81960;4,635032877;;;EBJ;1152,100133;12,52636405;12,52636405;12,52636405;12,52636405;12,52636405;12,52636405;12,52636405;1064,415584;0;0;0;0
38AL8501Y2V8;Sovereign Bond;19-12-21;17-01-32;35894;2,495511929;Netherlands;;;493,5851579;5,485862754;5,485862754;5,485862754;5,485862754;5,485862754;466,1558442;0;0;0;0;0;0
7H655ZR08867;Deposit;30-01-22;16-11-23;91678;2,380026951;;;;1190,623377;1190,623377;0;0;0;0;0;0;0;0;0;0;0
V0762ZEDJ19Y;Deposit;16-04-21;09-08-23;33061;2,57962164;;;;429,3636364;429,3636364;0;0;0;0;0;0;0;0;0;0;0
19F0R61BH303;SWAP;05-07-23;23-06-51;99438;3,489384989;;;JPT;1428,181139;15,19761577;15,19761577;15,19761577;15,19761577;15,19761577;15,19761577;15,19761577;15,19761577;15,19761577;1291,402597;0;0
29G76Z1M0R8P;Swap;04-07-23;22-02-30;38519;3,803148844;;;CPL;529,6820276;5,887054868;5,887054868;5,887054868;5,887054868;5,887054868;500,2467532;0;0;0;0;0;0
46R03EB9R99U;EQUITY;01-04-21;;;;;Corporata;;;;;;;;;;;;;;
Z5KS2IS3I452;Swap;03-02-23;18-07-59;64998;3,822837485;;;CPL;953,4035978;9,933975241;9,933975241;9,933975241;9,933975241;9,933975241;9,933975241;9,933975241;9,933975241;9,933975241;9,933975241;9,933975241;844,1298701
80653L9MFY3B;Corporate Bond;10-04-21;21-06-60;92784;3,173381523;Companero;;;1360,974175;14,18065108;14,18065108;14,18065108;14,18065108;14,18065108;14,18065108;14,18065108;14,18065108;14,18065108;14,18065108;14,18065108;1204,987013
EYX652XW77HJ;CORPORATE_BOND;30-12-20;05-06-43;21053;3,202454448;Corporata;;;295,9390446;3,217637169;3,217637169;3,217637169;3,217637169;3,217637169;3,217637169;3,217637169;273,4155844;0;0;0;0
80K4GTL5H001;Corporate Bond;04-07-22;13-07-52;28565;3,340331452;Corporata;;;410,2656353;4,365734373;4,365734373;4,365734373;4,365734373;4,365734373;4,365734373;4,365734373;4,365734373;4,365734373;370,974026;0;0
8372U9K9XJ7Q;Deposit;15-12-20;09-12-23;90015;3,32719659;;;;1169,025974;1169,025974;0;0;0;0;0;0;0;0;0;0;0
4154ZVI75422;SOVEREIGN_BOND;20-09-21;13-05-61;60451;2,506920847;France;;;886,707297;9,239034082;9,239034082;9,239034082;9,239034082;9,239034082;9,239034082;9,239034082;9,239034082;9,239034082;9,239034082;9,239034082;785,0779221
268BQ3J74222;Swap;14-05-21;05-09-38;72842;2,961775569;;;JPT;1023,929696;11,13281369;11,13281369;11,13281369;11,13281369;11,13281369;11,13281369;11,13281369;946;0;0;0;0
29D463N186I4;Swap;28-03-21;25-11-40;92514;1,869035126;;;EBJ;1300,456219;14,1393856;14,1393856;14,1393856;14,1393856;14,1393856;14,1393856;14,1393856;1201,480519;0;0;0;0
086I6BZ9TE06;EQUITY;02-07-21;;;;;Firmea;;;;;;;;;;;;;;
14T278OW125N;EQUITY;28-05-23;;;;;Corporata;;;;;;;;;;;;;;
44O201XJBA0Q;Deposit;16-07-21;09-10-23;59612;1,210212611;;;;774,1818182;774,1818182;0;0;0;0;0;0;0;0;0;0;0
549WBQ4G5333;swap;17-12-21;26-10-24;10296;3,687809926;;;SMR;135,2878758;1,573590096;133,7142857;0;0;0;0;0;0;0;0;0;0
5W15409817JR;Corporate Bond;04-10-21;02-11-33;59770;2,090728677;Corporata;;;831,0434865;9,134953385;9,134953385;9,134953385;9,134953385;9,134953385;9,134953385;776,2337662;0;0;0;0;0
013AN89CAI34;CORPORATE_BOND;13-08-21;12-04-47;91139;3,215475974;Firmea;;;1295,057275;13,92923735;13,92923735;13,92923735;13,92923735;13,92923735;13,92923735;13,92923735;13,92923735;1183,623377;0;0;0
QN72228B29H5;CORPORATE_BOND;01-10-21;30-03-61;73995;3,995982757;Firmea;;;1085,373384;11,30903255;11,30903255;11,30903255;11,30903255;11,30903255;11,30903255;11,30903255;11,30903255;11,30903255;11,30903255;11,30903255;960,974026
CG68N5ZE22C2;Deposit;19-12-20;21-12-23;84448;2,681197848;;;;1096,727273;1096,727273;0;0;0;0;0;0;0;0;0;0;0
A176UC6593M3;Corporate Bond;03-02-21;13-09-47;10812;4,770145115;Offcesoft;;;153,6352084;1,652453003;1,652453003;1,652453003;1,652453003;1,652453003;1,652453003;1,652453003;1,652453003;140,4155844;0;0;0
56IWPXGIN88G;EQUITY;13-01-21;;;;;Firmea;;;;;;;;;;;;;;
6114ZMQD874X;EQUITY;25-05-23;;;;;Companero;;;;;;;;;;;;;;
QVH8NEJGKLK1;swap;02-08-22;05-01-28;20973;2,719804509;;;CPL;285,1982648;3,205410362;3,205410362;3,205410362;3,205410362;272,3766234;0;0;0;0;0;0;0
0J27W4I016X6;EQUITY;28-06-22;;;;;Offcesoft;;;;;;;;;;;;;;
A3F843885Q39;SWAP;09-10-22;20-05-44;19648;2,968443979;;;EBJ;279,1920621;3,002903867;3,002903867;3,002903867;3,002903867;3,002903867;3,002903867;3,002903867;3,002903867;255,1688312;0;0;0
1S186I1C9B3N;Corporate Bond;18-12-20;16-04-54;38006;2,064576976;Corporata;;;551,6709202;5,808650466;5,808650466;5,808650466;5,808650466;5,808650466;5,808650466;5,808650466;5,808650466;5,808650466;5,808650466;493,5844156;0
G33M011X75V2;SWAP;26-01-21;03-04-25;19832;2,44728439;;;EBJ;260,5894671;3,031025523;257,5584416;0;0;0;0;0;0;0;0;0;0
V3YOD52493DZ;DEPOSIT;20-04-22;23-08-23;26569;2,96812674;;;;345,0519481;345,0519481;0;0;0;0;0;0;0;0;0;0;0
XGH9FA88V790;Deposit;12-11-20;12-08-23;51534;3,20322188;;;;669,2727273;669,2727273;0;0;0;0;0;0;0;0;0;0;0
G4W8HYLG2L9N;CORPORATE_BOND;18-02-23;25-12-61;54194;4,356994035;Corporata;;;794,9283759;8,282744918;8,282744918;8,282744918;8,282744918;8,282744918;8,282744918;8,282744918;8,282744918;8,282744918;8,282744918;8,282744918;703,8181818
33H121XM75LO;DEPOSIT;21-10-21;11-08-23;64201;1,723762021;;;;833,7792208;833,7792208;0;0;0;0;0;0;0;0;0;0;0
S05F2U9JC701;CORPORATE_BOND;06-02-22;24-12-31;10377;3,048277648;Offcesoft;;;142,6960825;1,585969739;1,585969739;1,585969739;1,585969739;1,585969739;134,7662338;0;0;0;0;0;0
6,32921E+11;CORPORATE_BOND;08-02-21;25-09-51;22486;2,785124498;Offcesoft;;;322,9558227;3,436649855;3,436649855;3,436649855;3,436649855;3,436649855;3,436649855;3,436649855;3,436649855;3,436649855;292,025974;0;0
929712605G89;DEPOSIT;07-02-23;31-07-23;27576;4,195839795;;;;358,1298701;358,1298701;0;0;0;0;0;0;0;0;0;0;0
19I4R049L2UA;Deposit;05-02-22;30-11-23;28433;0,620509662;;;;369,2597403;369,2597403;0;0;0;0;0;0;0;0;0;0;0
0R63Y0QRM233;Equity;08-06-22;;;;;Firmea;;;;;;;;;;;;;;
Y3830Y4FQ1U2;Corporate Bond;24-05-22;02-03-44;36494;4,708151637;Corporata;;;518,5685624;5,577563809;5,577563809;5,577563809;5,577563809;5,577563809;5,577563809;5,577563809;5,577563809;473,9480519;0;0;0
S97U02485ZHA;EQUITY;05-06-23;;;;;Companero;;;;;;;;;;;;;;
20357539ZC31;SWAP;21-03-23;30-08-49;56210;1,136009409;;;EBJ;807,3177442;8,590860462;8,590860462;8,590860462;8,590860462;8,590860462;8,590860462;8,590860462;8,590860462;8,590860462;730;0;0
P2MIUV64Y9U7;EQUITY;04-02-21;;;;;Firmea;;;;;;;;;;;;;;
JC5513F19J2E;SWAP;23-07-21;22-03-49;38840;3,204395172;;;CPL;557,8406188;5,936114932;5,936114932;5,936114932;5,936114932;5,936114932;5,936114932;5,936114932;5,936114932;5,936114932;504,4155844;0;0
LF4O6N26544R;DEPOSIT;24-09-21;22-11-23;33866;2,048503937;;;;439,8181818;439,8181818;0;0;0;0;0;0;0;0;0;0;0
95NMDUQ25N86;Equity;31-05-23;;;;;Offcesoft;;;;;;;;;;;;;;
99329VU4B5UF;Deposit;07-06-22;25-01-24;65744;3,447497006;;;;853,8181818;853,8181818;0;0;0;0;0;0;0;0;0;0;0
C887465Y1ZX6;DEPOSIT;13-03-21;11-11-23;51724;2,531035853;;;;671,7402597;671,7402597;0;0;0;0;0;0;0;0;0;0;0
2I6O0OD33L0V;CORPORATE_BOND;23-09-21;14-02-40;92374;2,062115626;Companero;;;1298,488258;14,11798869;14,11798869;14,11798869;14,11798869;14,11798869;14,11798869;14,11798869;1199,662338;0;0;0;0
9292R91W7353;Deposit;09-11-22;28-12-23;46486;3,316264555;;;;603,7142857;603,7142857;0;0;0;0;0;0;0;0;0;0;0
3WKK493D2736;SWAP;19-04-21;08-12-52;39818;2,303404795;;;SMR;571,887172;6,085587651;6,085587651;6,085587651;6,085587651;6,085587651;6,085587651;6,085587651;6,085587651;6,085587651;517,1168831;0;0
S21A06Q80387;DEPOSIT;07-04-21;25-12-23;91862;2,270487382;;;;1193,012987;1193,012987;0;0;0;0;0;0;0;0;0;0;0
I57KM9X7JL29;Corporate Bond;17-01-21;19-05-44;24900;3,4932867;Offcesoft;;;353,8213735;3,805593764;3,805593764;3,805593764;3,805593764;3,805593764;3,805593764;3,805593764;3,805593764;323,3766234;0;0;0
6FP6X2A4S847;Equity;16-01-22;;;;;Companero;;;;;;;;;;;;;;
93Y4V95R5215;SOVEREIGN_BOND;25-07-21;15-04-51;63572;3,8182537;Netherlands;;;913,0546812;9,716032401;9,716032401;9,716032401;9,716032401;9,716032401;9,716032401;9,716032401;9,716032401;9,716032401;825,6103896;0;0
3H0PFI21P4NE;DEPOSIT;03-12-20;15-11-23;79111;3,313156888;;;;1027,415584;1027,415584;0;0;0;0;0;0;0;0;0;0;0
2M9KP0P06PCD;SWAP;10-09-21;22-09-31;23602;3,684514395;;;EBJ;324,5555496;3,607213816;3,607213816;3,607213816;3,607213816;3,607213816;306,5194805;0;0;0;0;0;0
G29E6FE5C7V3;Corporate Bond;25-05-22;15-07-33;74980;1,751296823;Companero;;;1031,064109;11,45957512;11,45957512;11,45957512;11,45957512;11,45957512;973,7662338;0;0;0;0;0;0
F1H216L66096;Corporate Bond;11-11-22;19-09-55;62055;2,767482702;Companero;;;900,7509066;9,484181568;9,484181568;9,484181568;9,484181568;9,484181568;9,484181568;9,484181568;9,484181568;9,484181568;9,484181568;805,9090909;0
777B4G5045N2;Swap;01-08-22;30-04-49;98339;3,065050153;;;EBJ;1412,39672;15,02965001;15,02965001;15,02965001;15,02965001;15,02965001;15,02965001;15,02965001;15,02965001;15,02965001;1277,12987;0;0
C200J7A39NM6;SOVEREIGN_BOND;29-03-22;26-02-26;94742;1,358280582;Germany;;;1259,375389;14,47990219;14,47990219;1230,415584;0;0;0;0;0;0;0;0;0
703882H48FQ8;Swap;04-07-23;12-09-36;45936;4,240736804;;;EBJ;638,695225;7,020632737;7,020632737;7,020632737;7,020632737;7,020632737;7,020632737;596,5714286;0;0;0;0;0
6T88S332D284;Swap;07-08-22;24-11-28;48699;3,385981046;;;CPL;669,6691259;7,442916094;7,442916094;7,442916094;7,442916094;7,442916094;632,4545455;0;0;0;0;0;0
V5813E774061;DEPOSIT;19-03-21;01-09-23;72329;2,654743181;;;;939,3376623;939,3376623;0;0;0;0;0;0;0;0;0;0;0
54KN1LZR9H8C;Sovereign Bond;23-03-23;16-08-39;49410;1,408756635;France;;;694,5493846;7,551581843;7,551581843;7,551581843;7,551581843;7,551581843;7,551581843;7,551581843;641,6883117;0;0;0;0
036214D7R06I;SOVEREIGN_BOND;29-12-22;27-10-25;53778;2,179687128;Netherlands;;;714,8539155;8,21916552;8,21916552;698,4155844;0;0;0;0;0;0;0;0;0
1407JLD364Z4;Equity;02-03-23;;;;;Companero;;;;;;;;;;;;;;
NI2PGJJ53W09;Sovereign Bond;31-12-21;10-04-58;87328;3,287594366;Netherlands;;;1267,597698;13,34678282;13,34678282;13,34678282;13,34678282;13,34678282;13,34678282;13,34678282;13,34678282;13,34678282;13,34678282;1134,12987;0
G07069N47Q9W;Corporate Bond;01-06-22;16-12-59;10292;3,897543779;Firmea;;;150,965104;1,572978756;1,572978756;1,572978756;1,572978756;1,572978756;1,572978756;1,572978756;1,572978756;1,572978756;1,572978756;1,572978756;133,6623377
5593U69I1L94;EQUITY;19-10-21;;;;;Offcesoft;;;;;;;;;;;;;;
3Z09P2P21889;swap;24-12-20;01-10-38;39476;1,965024386;;;SMR;554,908551;6,03331805;6,03331805;6,03331805;6,03331805;6,03331805;6,03331805;6,03331805;512,6753247;0;0;0;0
03E497F2I0SB;SOVEREIGN_BOND;11-02-22;31-07-49;33474;3,748530085;Netherlands;;;480,7712892;5,116001834;5,116001834;5,116001834;5,116001834;5,116001834;5,116001834;5,116001834;5,116001834;5,116001834;434,7272727;0;0
MCCB4C8304W3;Deposit;13-12-21;16-08-23;72020;3,94201186;;;;935,3246753;935,3246753;0;0;0;0;0;0;0;0;0;0;0
96J3685Z7356;EQUITY;19-01-22;;;;;Corporata;;;;;;;;;;;;;;
519KW5686076;SOVEREIGN_BOND;05-09-22;11-02-39;47754;2,197578056;Germany;;;671,2712267;7,298486933;7,298486933;7,298486933;7,298486933;7,298486933;7,298486933;7,298486933;620,1818182;0;0;0;0
6I434532D529;Corporate Bond;15-05-21;27-10-47;59985;2,361391463;Offcesoft;;;852,3684775;9,16781293;9,16781293;9,16781293;9,16781293;9,16781293;9,16781293;9,16781293;9,16781293;779,025974;0;0;0
BR1F65OPJQ0A;CORPORATE_BOND;04-04-21;18-07-31;84715;2,511208849;Companero;;;1164,931929;12,94742473;12,94742473;12,94742473;12,94742473;12,94742473;1100,194805;0;0;0;0;0;0
6T33K5X3T68O;CORPORATE_BOND;10-04-22;21-10-28;30396;2,185479174;Offcesoft;;;417,9811239;4,645575424;4,645575424;4,645575424;4,645575424;4,645575424;394,7532468;0;0;0;0;0;0
O6AE8B140TC5;Deposit;12-08-21;31-12-23;22165;2,925462695;;;;287,8571429;287,8571429;0;0;0;0;0;0;0;0;0;0;0
JH8N71R4J99J;Swap;18-07-21;18-09-38;44392;2,577580184;;;CPL;624,012068;6,784655357;6,784655357;6,784655357;6,784655357;6,784655357;6,784655357;6,784655357;576,5194805;0;0;0;0
E9IS726W0992;Equity;24-11-21;;;;;Companero;;;;;;;;;;;;;;
54LED01064B0;DEPOSIT;03-07-22;15-08-23;41921;2,807613993;;;;544,4285714;544,4285714;0;0;0;0;0;0;0;0;0;0;0
C5H86UR23SL9;Equity;13-08-22;;;;;Firmea;;;;;;;;;;;;;;
AP9Z47I45138;Swap;17-04-23;20-07-40;58465;4,54935745;;;EBJ;821,8342394;8,935503592;8,935503592;8,935503592;8,935503592;8,935503592;8,935503592;8,935503592;759,2857143;0;0;0;0
S3KM18F5M557;CORPORATE_BOND;16-11-20;25-09-53;29635;3,275896246;Corporata;;;430,1628091;4,52926792;4,52926792;4,52926792;4,52926792;4,52926792;4,52926792;4,52926792;4,52926792;4,52926792;4,52926792;384,8701299;0
3K5KH9CA63I4;EQUITY;17-02-22;;;;;Offcesoft;;;;;;;;;;;;;;
F5941W197R42;SWAP;28-04-22;11-09-27;51822;3,13661897;;;CPL;704,6938673;7,920220083;7,920220083;7,920220083;7,920220083;673,012987;0;0;0;0;0;0;0
SC4Y786VZX74;CORPORATE_BOND;12-06-21;27-06-26;86746;4,780490723;Corporata;;;1153,087094;13,2578328;13,2578328;1126,571429;0;0;0;0;0;0;0;0;0
34E5H0250F33;swap;31-05-23;17-06-57;28936;4,527571769;;;EBJ;420,0165697;4,422436191;4,422436191;4,422436191;4,422436191;4,422436191;4,422436191;4,422436191;4,422436191;4,422436191;4,422436191;375,7922078;0
9MU815390JWS;SOVEREIGN_BOND;25-05-21;26-11-46;83984;2,706655192;Germany;;;1193,386917;12,83570228;12,83570228;12,83570228;12,83570228;12,83570228;12,83570228;12,83570228;12,83570228;1090,701299;0;0;0
8177P376727Z;CORPORATE_BOND;07-05-21;12-08-55;13516;2,07129811;Corporata;;;196,1896584;2,065719089;2,065719089;2,065719089;2,065719089;2,065719089;2,065719089;2,065719089;2,065719089;2,065719089;2,065719089;175,5324675;0
1121P647ZT46;DEPOSIT;14-10-21;01-01-24;32019;3,74048991;;;;415,8311688;415,8311688;0;0;0;0;0;0;0;0;0;0;0
9A25956072U4;CORPORATE_BOND;02-05-21;15-10-35;37765;4,17384069;Companero;;;525,0854487;5,771817209;5,771817209;5,771817209;5,771817209;5,771817209;5,771817209;490,4545455;0;0;0;0;0
860A27Q976MK;SOVEREIGN_BOND;11-11-22;02-01-63;44667;2,468172888;France;;;655,1844442;6,826685007;6,826685007;6,826685007;6,826685007;6,826685007;6,826685007;6,826685007;6,826685007;6,826685007;6,826685007;6,826685007;580,0909091
83GD1QDF7DM1;SWAP;17-07-21;04-07-32;30058;2,414478822;;;KLO;413,3332222;4,593917163;4,593917163;4,593917163;4,593917163;4,593917163;390,3636364;0;0;0;0;0;0
97ZDE7980WXB;Corporate Bond;19-05-23;22-05-39;70363;3,199588254;Firmea;;;989,0827433;10,7539355;10,7539355;10,7539355;10,7539355;10,7539355;10,7539355;10,7539355;913,8051948;0;0;0;0
8T66ECX765MM;swap;30-11-20;31-12-43;30370;2,434373769;;;CPL;431,5483981;4,641601712;4,641601712;4,641601712;4,641601712;4,641601712;4,641601712;4,641601712;4,641601712;394,4155844;0;0;0
Z452M02SFR7N;Sovereign Bond;29-06-21;27-07-60;91223;3,146006187;France;;;1338,077116;13,9420755;13,9420755;13,9420755;13,9420755;13,9420755;13,9420755;13,9420755;13,9420755;13,9420755;13,9420755;13,9420755;1184,714286
V923MK54MD72;EQUITY;01-04-21;;;;;Offcesoft;;;;;;;;;;;;;;
QE3XS1KW2TE0;DEPOSIT;16-05-22;16-10-23;83058;1,239289118;;;;1078,675325;1078,675325;0;0;0;0;0;0;0;0;0;0;0
23988A827O08;Equity;19-07-21;;;;;Companero;;;;;;;;;;;;;;
6TL9JG721SD6;CORPORATE_BOND;31-01-23;19-06-35;99413;2,599264496;Companero;;;1382,240691;15,1937949;15,1937949;15,1937949;15,1937949;15,1937949;15,1937949;1291,077922;0;0;0;0;0
4V1TO779DQ0A;CORPORATE_BOND;21-08-22;22-02-28;31627;3,277446353;Offcesoft;;;430,0751214;4,833715421;4,833715421;4,833715421;4,833715421;410,7402597;0;0;0;0;0;0;0
ZU96993L6QPN;EQUITY;03-03-22;;;;;Companero;;;;;;;;;;;;;;
Q6016JH461B8;Corporate Bond;23-09-22;30-12-27;92857;4,121641639;Offcesoft;;;1262,702297;14,19180804;14,19180804;14,19180804;14,19180804;1205,935065;0;0;0;0;0;0;0
428Y16331952;CORPORATE_BOND;13-11-22;19-01-39;73125;2,92677149;Corporata;;;1027,907787;11,17606602;11,17606602;11,17606602;11,17606602;11,17606602;11,17606602;11,17606602;949,6753247;0;0;0;0
5817741966TA;SOVEREIGN_BOND;20-09-22;23-08-52;12853;5,034542712;Italy;;;184,6015827;1,964389424;1,964389424;1,964389424;1,964389424;1,964389424;1,964389424;1,964389424;1,964389424;1,964389424;166,9220779;0;0
SCN941E76149;EQUITY;05-11-20;;;;;Offcesoft;;;;;;;;;;;;;;
A0EAYW2LW4H8;Swap;11-04-23;21-10-61;92596;2,66226745;;;SMR;1358,216553;14,15191808;14,15191808;14,15191808;14,15191808;14,15191808;14,15191808;14,15191808;14,15191808;14,15191808;14,15191808;14,15191808;1202,545455
5IC838258EQO;Deposit;01-10-22;04-02-24;19184;3,16358497;;;;249,1428571;249,1428571;0;0;0;0;0;0;0;0;0;0;0
6VDWI1XX4Y4G;Equity;07-11-22;;;;;Offcesoft;;;;;;;;;;;;;;
A72924733LLH;SOVEREIGN_BOND;21-05-22;02-08-57;11739;3,156202501;Netherlands;;;170,3958568;1,794131133;1,794131133;1,794131133;1,794131133;1,794131133;1,794131133;1,794131133;1,794131133;1,794131133;1,794131133;152,4545455;0
5DR1TZ4Z3RYC;SOVEREIGN_BOND;12-02-21;16-11-44;45801;3,335392101;Germany;;;650,8181818;7;7;7;7;7;7;7;7;594,8181818;0;0;0
3F54GA484EO2;Swap;31-10-22;05-04-42;59500;3,173967758;;;SMR;836,3830881;9,093687911;9,093687911;9,093687911;9,093687911;9,093687911;9,093687911;9,093687911;772,7272727;0;0;0;0
NP3556Q5TN35;CORPORATE_BOND;31-10-22;24-02-39;18102;1,730471459;Corporata;;;254,4572548;2,766620816;2,766620816;2,766620816;2,766620816;2,766620816;2,766620816;2,766620816;235,0909091;0;0;0;0
1O279H63407B;Corporate Bond;12-10-22;25-03-58;46071;2,022322985;Companero;;;668,7373301;7,041265475;7,041265475;7,041265475;7,041265475;7,041265475;7,041265475;7,041265475;7,041265475;7,041265475;7,041265475;598,3246753;0
DE9B8K23M8N8;Sovereign Bond;19-10-21;01-09-60;98948;3,41594282;Germany;;;1451,388953;15,12272658;15,12272658;15,12272658;15,12272658;15,12272658;15,12272658;15,12272658;15,12272658;15,12272658;15,12272658;15,12272658;1285,038961
6L49266V99W0;Swap;22-05-21;02-05-30;74053;4,105694218;;;KLO;1018,316758;11,31789699;11,31789699;11,31789699;11,31789699;11,31789699;961,7272727;0;0;0;0;0;0
8K81P3871MU5;Deposit;04-11-20;08-09-23;21439;3,02926028;;;;278,4285714;278,4285714;0;0;0;0;0;0;0;0;0;0;0
EH2B23XUY894;Deposit;25-12-22;02-10-23;84956;1,557305577;;;;1103,324675;1103,324675;0;0;0;0;0;0;0;0;0;0;0
7P8I9268T443;DEPOSIT;14-10-21;09-09-23;70124;4,731698005;;;;910,7012987;910,7012987;0;0;0;0;0;0;0;0;0;0;0
6DK1K15E4Z3G;Corporate Bond;05-12-20;18-10-37;65735;3,696285033;Companero;;;913,9809869;10,0466147;10,0466147;10,0466147;10,0466147;10,0466147;10,0466147;853,7012987;0;0;0;0;0
W0854SNUYD74;Sovereign Bond;27-10-20;10-09-49;90491;3,3729329;Netherlands;;;1299,679594;13,83020021;13,83020021;13,83020021;13,83020021;13,83020021;13,83020021;13,83020021;13,83020021;13,83020021;1175,207792;0;0
3F66JREX8X65;CORPORATE_BOND;23-03-21;25-05-39;58244;1,40026165;Offcesoft;;;818,7276737;8,901727037;8,901727037;8,901727037;8,901727037;8,901727037;8,901727037;8,901727037;756,4155844;0;0;0;0
K93ZM60ZNK17;Sovereign Bond;27-08-22;03-04-32;41338;2,005768211;Italy;;;568,4466278;6,317896989;6,317896989;6,317896989;6,317896989;6,317896989;536,8571429;0;0;0;0;0;0
ERZHBFG5644X;Equity;16-02-22;;;;;Corporata;;;;;;;;;;;;;;
6UE6481B4M4M;EQUITY;20-09-22;;;;;Offcesoft;;;;;;;;;;;;;;
YL71XEN305HW;Deposit;20-07-22;03-11-23;93165;4,336816174;;;;1209,935065;1209,935065;0;0;0;0;0;0;0;0;0;0;0
6YU52GI5I5V9;SOVEREIGN_BOND;05-12-20;07-05-55;97428;2,72212371;France;;;1414,202874;14,89041724;14,89041724;14,89041724;14,89041724;14,89041724;14,89041724;14,89041724;14,89041724;14,89041724;14,89041724;1265,298701;0
